Row.names	freq	prev	p.freq	p.prev	p	contaminant	Kingdom	Phylum	Class	Order	Family	Genus	Species
445c2c86ebdf6078cb233a558e37e1d0	0.0034717335209946045	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hyphodontiaceae	Kneiffiella	Kneiffiella_sp
c7cc8f695faa301218beedc7885ddc71	0.0030904796969844326	43	NA	0.9759061667052211	0.9759061667052211	FALSE	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_oeirense
a68634f8b3ee2955ba690d031e19da5f	0.006997627139349896	10	NA	0.060031113605072906	0.060031113605072906	TRUE	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_sphaerospermum
78b25124fccd35b62e6309e4a8762ef5	0.0018374927855366616	6	NA	0.7691556739303762	0.7691556739303762	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	NA
ab1513570f852581473bccb1c557156e	0.002072313778632628	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Cinereomyces	Cinereomyces_sp
54cfb12a112b2eb65be247aefc714339	0.002458112972169845	23	NA	0.9783704423015503	0.9783704423015503	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_victoriae
00539f9e49ddede526643893967466b1	0.003103688009004833	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_protuberus
53ff229f11f150c766c6bf2c5a921e10	0.003352560295684387	45	NA	0.9955124919074958	0.9955124919074958	FALSE	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	NA
0552676976f16297d9fb3bfec1d1849c	0.0021045644739017427	28	NA	0.9898174708875147	0.9898174708875147	FALSE	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_tenuissimum
5bfa9d5e1c08c243a1b469a84d846764	0.0028191070301931105	3	NA	0.17783709689055616	0.17783709689055616	TRUE	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Meyerozyma	Meyerozyma_carpophila
a857f3165efea0d13ace64da5f29d1ae	0.0017056969260159105	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	NA
b5e1a561bdbde7d6ca2afa1991cd0cf6	9.575472738758466e-4	2	NA	0.6122754491017963	0.6122754491017963	FALSE	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	unidentified	Thelebolaceae_sp
d51fed8d57da8177fe4eda54d0c846ae	0.001965837585841332	9	NA	0.8449421263900293	0.8449421263900293	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_sp
dc0ff2ce93986eb647aa6461690bc5cf	0.0018844678379249444	10	NA	0.8644462614353087	0.8644462614353087	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neodidymelliopsis	Neodidymelliopsis_negundinis
00c1b13703af2ab470c02d20c9aedfda	0.0016157660866858805	18	NA	0.9552966804655009	0.9552966804655009	FALSE	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus_hiascens
6c4869e003c1d8a4a75d6cc08b759e7f	0.0016273119775859948	18	NA	0.7877445438896301	0.7877445438896301	FALSE	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium_macerans
65d7e8e121490ca3e3d351396d01d9ee	4.61296905347602e-4	2	NA	0.6122754491017963	0.6122754491017963	FALSE	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_sp
fd15e3bbd079032a9708ea9fead1b7bc	7.71063074650711e-4	15	NA	0.931741793648225	0.931741793648225	FALSE	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_tenuissimum
ba6d00720bdefe087798d4d9b8a6864b	7.520646453685302e-4	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_vulpinum
9ff313942b323d940cdf21f588a7d4ab	9.60034906770492e-4	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia_sp
75a38ada1c8317f3a79d4b53c8100977	0.0013953913697164837	49	NA	0.9974082910097813	0.9974082910097813	FALSE	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
d319b5b7c8b813064f6df08be86a77bb	0.0015458156743344727	31	NA	0.9936108372225069	0.9936108372225069	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_infectoria
ee053c5b20e41a32684764cf980fc75d	6.225423577040883e-4	2	NA	0.6122754491017963	0.6122754491017963	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_sp
